CELL_LINE,COMBINATION_ID,SYNERGY_SCORE,PREDICTION,ERROR,ERROR_NORM
MDA-MB-436,PARP1.PIK3C,4.259663,6.68614627815,-2.42648327815,-0.569642076885
MDA-MB-468,MAP2K_3.PIK3C,13.03987,49.6153760108,-36.5755060108,-2.80489805579
NCI-H2170,CHEK1.IAP,-28.3524,9.95826971825,-38.3106697182,1.35123198453
SW837,IAP.SN38,48.22027,20.0565743407,28.1636956593,0.584063416885
NCI-H1703,ATR_4.CarboTaxol,-13.78664,-8.99722586618,-4.78941413382,0.347395314146
BT-474,AKT_1.Chloroquine,-24.49662,5.61305944705,-30.109679447,1.22913607865
BT-474,BRAF_M2.MAP2K_3,50.9503,64.5109406083,-13.5606406083,-0.266154283847
J82,AKT.FGFR,43.28107,17.2614623719,26.0196076281,0.601177550095
TCCSUP,AKT.HDAC_4,-16.70528,9.74856029308,-26.4538402931,1.58356162202
MFM-223,AKT.ERBB,13.76105,-0.184587063318,13.9456370633,1.01341373393
KMS-11,FGFR.Proteasome_2,-15.55902,1.98240609562,-17.5414260956,1.12741201539
647-V,Cisplatin.PIK3C,10.24573,8.94436907646,1.30136092354,0.127014953892
647-V,EG5.PIK3CB_PIK3CD,-15.75108,1.31276027778,-17.0638402778,1.08334414388
KATOIII,BCL2_BCL2L1.FGFR,-6.055594,-8.75788875918,2.70229475918,-0.446247677632
NCI-H1563,ALK_2.TOP2,-6.23809,7.32831961544,-13.5664096154,2.17476977976
CAL-120,PIK3C.PIP5K1,-21.33009,10.0409918031,-31.3710818031,1.47074305843
MDA-MB-468,AKT_1.ALK_IGFR,28.48793,37.365728564,-8.877798564,-0.311633683599
MDA-MB-157,ADAM17.BCL2_BCL2L1,-2.891425,12.9278440319,-15.8192690319,5.47109782612
HCC70,AKT.ALK_IGFR,14.28817,15.4612878249,-1.1731178249,-0.0821041340424
MDA-MB-157,MAP2K_1.SLC16A4,26.04463,17.1083493746,8.9362806254,0.343114132372
HCC1419,AKT_1.BCL2_2,8.925112,14.7807619271,-5.8556499271,-0.656086996679
M14,EGFR.FGFR,-4.760586,-5.33012971395,0.56954371395,-0.119637312287
MDA-MB-231,FASN.MAP2K_1,24.94119,7.55821907816,17.3829709218,0.696958361724
NCI-H838,CHEK1.IAP,30.49006,15.8258382181,14.6642217819,0.48095089947
CAL-120,AKT.ERBB,0.1959933,17.5315920259,-17.3355987259,-88.4499558194
SW780,BCL2_BCL2L1.PIM1,87.04385,43.4234261441,43.6204238559,0.501131600405
NCI-H2228,BRAF_M2.MAP2K_1,75.0193,30.9671215236,44.0521784764,0.587211270652
NCI-SNU-16,FGFR.PIK3C_MTOR,17.64808,21.7259612135,-4.0778812135,-0.23106656438
MDA-MB-468,AKT_1.ESR1,-5.470392,13.3089176828,-18.7793096828,3.43290018024
HCC1500,ESR1_1.MTOR_1,12.50417,8.67056813387,3.83360186613,0.306585872243
HCC1806,MAP2K_1.MTOR_1,14.34996,11.1613142669,3.1886457331,0.222205896957
NCI-H3122,ADAM17.PIK3C,-35.79632,7.85502637151,-43.6513463715,1.21943670108
VM-CUB-1,Cisplatin.PIK3C,8.927432,-13.215663217,22.143095217,2.48034319578
A549,IAP.TOP2_2,12.05567,16.1649273165,-4.1092573165,-0.34085681812
HCC38,AKT.ATR_4,-36.16691,-6.35794137392,-29.8089686261,0.824205568739
CAL-120,AKT.FGFR,3.156817,14.0224163882,-10.8655993882,-3.44194781902
HCC1428,PIK3CB_PIK3CD.TNKS_PARP6,5.694801,0.997725899584,4.69707510042,0.82480056817
NCI-H1563,IAP.PIK3CB,43.20076,5.00998657539,38.1907734246,0.884030128743
HCC1569,AKT_1.ESR1_1,12.53683,9.24538881198,3.29144118802,0.262541742053
BT-549,ERBB.PIK3CA_4,-10.93652,5.07452312464,-16.0110431246,1.46399797419
SW900,BCL2.Topotecan,37.37314,-2.39620613325,39.7693461332,1.06411572946
CAMA-1,AKT.ERBB,15.01301,12.7122826646,2.3007273354,0.153248904477
HCT-116,BRAF_M2.MAP2K_1,97.72453,56.8176600964,40.9068699036,0.418593672475
MDA-MB-436,PIK3CB_PIK3CD.SLC16A4,13.25013,-3.1839808188,16.4341108188,1.24029808151
CAL-51,AKT.FGFR,8.624525,0.79043249162,7.83409250838,0.908350605788
HCC1937,AKT.PIK3C_2,16.42842,13.1209611523,3.3074588477,0.201325437729
HCC1187,BCL2_BCL2L1.MAP2K_1,-8.885992,10.38411478,-19.27010678,2.16859375746
NCI-H1975,BCL2.CSNK2A1_2,14.08155,4.83903206768,9.24251793232,0.656356575258
BT-20,AKT.ERBB,75.40316,28.6854201001,46.7177398999,0.619572706235
647-V,ERBB.MTOR_1,35.98297,6.6495584426,29.3334115574,0.815202623836
T47D,ESR1_1.MTOR_1,-5.958732,0.963089597324,-6.92182159732,1.16162660065
HCC1143,MAP2K_1.MTOR_1,29.81735,1.93819074705,27.879159253,0.934997887235
HT-29,JAK.MTOR,-48.12893,-17.2115819727,-30.9173480273,0.64238594183
BFTC-905,MAP2K_1.PIM1,32.70071,8.81005751003,23.89065249,0.730585130719
DU-4475,AKT.ATR_4,-10.7695,-13.7778110213,3.0083110213,-0.279336182859
BT-549,AKT_1.BCL2_BCL2L1,8.523461,22.7183624231,-14.1949014231,-1.66539172563
HCC1143,ADAM17.PIK3C,17.38199,5.45318952574,11.9288004743,0.686273578242
MCF7,IAP.TNF,14.78239,9.5618901483,5.2204998517,0.353156685198
SW780,EG5.PARP1,3.447342,-7.24655448647,10.6938964865,3.1020700837
VM-CUB-1,ATR_4.BCL2_BCL2L1,2.390643,-1.25302595328,3.64366895328,1.52413762878
SW48,IAP.IGFR_3,-38.6174,9.32478049339,-47.9421804934,1.24146577691
VM-CUB-1,ATR_4.MTOR_1,-87.89844,-17.9490340542,-69.9494059458,0.7957980363
HCC70,BCL2L1.PIK3C,-49.92337,4.89499981517,-54.8183698152,1.09805026814
MDA-MB-436,AKT_1.Chloroquine,-20.33754,-1.02498473399,-19.312555266,0.949601341461
NCI-H522,AKT.CSNK2A1_2,25.75817,28.2167929129,-2.4586229129,-0.0954502168788
HCC1395,ESR1_3.MTOR_1,-48.17627,4.91590074554,-53.0921707455,1.10203987867
HT-1197,AKT.ATR_4,-12.90671,-1.56910241266,-11.3376075873,0.878427390663
CAL-51,AKT_SGK.MAP2K_1,9.47785,5.29523953154,4.18261046846,0.441303720618
HCC1954,MTOR_1.PIK3C,31.8205,32.4774216734,-0.6569216734,-0.0206446056284
NCI-H1299,IAP.Topotecan,36.02865,25.9116951887,10.1169548113,0.280803050109
HT-1197,HSP90.PIK3C,-15.82362,11.2979303055,-27.1215503055,1.71399150798
NCI-H1299,BCL2L1.IAP,43.44764,39.654748891,3.792891109,0.0872979777268
M14,AKT.ALK_IGFR,0.8111451,17.2330442377,-16.4218991377,-20.2453286566
NCI-H2170,Doxorubicin.TOP2,-20.59936,18.054973303,-38.654333303,1.87648224523
CAL-51,ATR_4.BCL2_BCL2L1,1.97932,8.70635687489,-6.72703687489,-3.39866058792
647-V,HSP90.PARP1,21.63577,16.0396157645,5.5961542355,0.258652880646
CAL-148,FGFR.TNKS_PARP6,-6.953573,-0.238851304336,-6.71472169566,0.96565056492
NCI-H358,BCL2L1.IAP,5.632736,32.1777793473,-26.5450433473,-4.7126375792
MDA-MB-415,AKT.ERBB,7.746167,12.21760189,-4.47143489,-0.577244834768
NCI-H1975,ALK.MTOR_1,6.614022,21.2839361865,-14.6699141865,-2.21800202456
HCC1569,BCL2L1.MTOR_1,32.77316,23.1753765275,9.5977834725,0.292854990868
MDA-MB-436,AKT.Chloroquine,4.170554,-6.4596899651,10.6302439651,2.54888054803
MDA-MB-157,PARP1.PIK3CB_PIK3CD,21.95086,21.7190346494,0.2318253506,0.0105611056059
MDA-MB-468,AKT_1.PIK3C,24.37863,41.9667064012,-17.5880764012,-0.721454667518
MDA-MB-175-VII,Chloroquine.FGFR,-84.15572,-14.6713165544,-69.4844034456,0.825664654115
HCC1428,AKT_1.ALK_IGFR,-20.63159,8.97912262304,-29.610712623,1.43521234297
J82,EG5.PIM1,-10.84592,11.8124182211,-22.6583382211,2.08911168634
HCC1569,MAP2K_1.MTOR_1,-20.12337,4.05265893123,-24.1760289312,1.20139066822
CAL-120,MAP2K_1.PIM1,21.77097,10.5830041215,11.1879658785,0.513893771316
VM-CUB-1,MAP2K_1.PIM1,-42.17625,5.92444132537,-48.1006913254,1.1404686601
HCC1428,ATR_4.MAP2K_1,-13.14593,-2.06917758527,-11.0767524147,0.842599375984
MDA-MB-231,AKT_1.PIK3CB_PIK3CD,8.80018,19.6055217636,-10.8053417636,-1.22785463066
HT-1197,MAP2K_1.MTOR_1,23.74794,9.42888542136,14.3190545786,0.60295986004
KU-19-19,Cisplatin.PARP1,-72.57931,-25.5102633042,-47.0690466958,0.64851879545
BT-20,ADAM17.AKT,29.54039,14.6167639422,14.9236260578,0.505193941509
MDA-MB-231,ERBB.FGFR,-15.08077,9.91830241043,-24.9990724104,1.65767877969
CAMA-1,EGFR.MAP2K_1,17.71496,9.13683617251,8.57812382749,0.484230493746
MDA-MB-231,ESR1.MAP2K_1,10.08948,1.34522254767,8.74425745233,0.866670775137
NCI-H2085,IAP.PIK3C,27.64164,17.7143118577,9.9273281423,0.359143963321
MDA-MB-468,ALK_IGFR.PIK3CB_PIK3CD,92.87635,21.4405200286,71.4358299714,0.769149842467
NCI-H1299,ALK_2.PIK3CB,73.89278,46.3386895214,27.5540904786,0.372892865563
HCC1806,ADAM17.BCL2_BCL2L1,2.537269,5.42844108871,-2.89117208871,-1.13948189518
CAL-51,BCL2_BCL2L1.EGFR,45.68423,9.97365746041,35.7105725396,0.781682706255
MDA-MB-468,ATR_4.BCL2_BCL2L1,18.67573,-0.507992202898,19.1837222029,1.02720066112
DMS-114,BRAF_M.MAP2K_1,-3.271674,3.56018573495,-6.83185973495,2.08818474425
M14,PIK3CB_PIK3CD.TNKS_PARP6,40.185,5.12402762337,35.0609723766,0.872489047571
T47D,Chloroquine.PIK3C,-14.80213,2.41684292032,-17.2189729203,1.16327669871
BT-549,AKT.PIK3C_2,3.142523,4.34334470279,-1.20082170279,-0.382120259037
HCC1937,AKT_SGK.MAP2K_1,20.91369,15.316537474,5.597152526,0.267631036226
SW948,IAP.PIK3C,11.52239,19.8438478167,-8.3214578167,-0.722198937608
CAMA-1,AKT.PIK3CA_4,10.95871,5.30464463262,5.65406536738,0.515942603407
HCC1143,PARP1.PIK3CB_PIK3CD,12.08273,7.5431450237,4.5395849763,0.375708550659
Hs-578-T,ERBB.MTOR_1,1.693221,-15.467562854,17.160783854,10.1349935147
HCC1395,AKT_1.ALK_IGFR,11.77991,22.3361520896,-10.5562420896,-0.896122473737
NCI-H1563,IAP.TOP2_2,2.656894,5.29756770455,-2.64067370455,-0.993895015966
SW948,IAP.Oxaliplatin,35.43493,11.8808791037,23.5540508963,0.664712781888
MDA-MB-453,AKT_1.PIK3C,53.06514,19.2171926525,33.8479473475,0.63785655418
HCC38,AKT_1.ESR1,-11.54618,5.63147484671,-17.1776548467,1.48773489125
VM-CUB-1,HSP90.PIK3C,0.4810218,-14.9060100695,15.3870318695,31.9882214683
M14,PIK3CB_PIK3CD.PIP5K1,6.324536,-6.38052190635,12.7050579063,2.00885217609
A549,CSNK2A1_2.Gemcitabine,-23.76963,6.26538063647,-30.0350106365,1.26358763836
MDA-MB-468,AKT_1.BCL2_BCL2L1,29.662,29.3042123736,0.3577876264,0.0120621544872
NCI-H226,BCL2_2.Vinorelbine,3.517094,15.7434184224,-12.2263244224,-3.47625750759
T-24,PARP1.PIK3C,-20.87728,8.59693971928,-29.4742197193,1.41178447189
HCC1395,AKT_1.BCL2L1,-36.15216,9.78265249705,-45.934812497,1.2705966254
MDA-MB-436,EGFR.FGFR,1.363866,-8.63261113067,9.99647713067,7.3295156054
MDA-MB-468,BCL2L1.MTOR_1,-52.43165,9.98719335289,-62.4188433529,1.19048024147
HCC1954,AKT.ERBB,60.80097,30.3730193979,30.4279506021,0.50045172967
HCC1937,MAP2K_1.PIP5K1,7.869519,7.3911407611,0.4783782389,0.0607887520063
MDA-MB-231,AKT_1.PIK3C,27.26663,25.8698590721,1.3967709279,0.0512263865355
EVSA-T,ESR1_3.MTOR_1,17.99035,2.89917129256,15.0911787074,0.838848533099
HCC1395,EGFR.FGFR,51.98533,3.55147343859,48.4338565614,0.931683160642
RKO,JAK.MTOR,-16.49354,-5.6621742708,-10.8313657292,0.656703517207
CAL-120,MTOR_1.SLC16A4,-8.942542,3.49668457049,-12.4392265705,1.39101684627
NCI-H3122,CarboTaxol.CSNK2A1_2,-34.26545,2.65203856308,-36.9174885631,1.07739686953
MFM-223,AKT_1.ESR1,-2.276035,6.08116228996,-8.35719728996,3.67182283663
HCC38,AKT.ALK_IGFR,-4.917333,16.7641553372,-21.6814883372,4.40919667983
A549,BCL2.Topotecan,33.01095,-5.34157472871,38.3525247287,1.16181220864
SW780,AKT.TNF,24.32147,30.1786968694,-5.8572268694,-0.240825364149
HCC1428,FGFR.SLC16A4,-10.43832,-10.3846281399,-0.0536918601,0.00514372620307
HCC70,ESR1.FGFR,-24.96078,-10.0395384275,-14.9212415725,0.597787471886
HCC1143,AKT.TNKS_PARP6,11.85188,6.65372906278,5.19815093722,0.43859294367
T-24,Cisplatin.FGFR,-2.680502,-11.1726721067,8.4921701067,-3.16812675637
NCI-H1975,BCL2.Topotecan,28.82544,-8.07889251043,36.9043325104,1.28026952964
NCI-H747,BRAF_M2.MAP2K_1,18.31925,42.5952325925,-24.2759825925,-1.32516247076
RKO,IAP.Oxaliplatin,60.55878,22.0452827875,38.5134972125,0.635968842379
647-V,ERBB.IAP,6.407124,17.6432041047,-11.2360801047,-1.75368544525
MDA-MB-468,AKT_1.ESR1_1,-37.62277,9.21152604241,-46.8342960424,1.24483912382
HCC1395,AKT_1.Chloroquine,-18.58797,2.31687109696,-20.904841097,1.12464357845
HCC1187,AKT.TNKS_PARP6,16.31044,11.1571783897,5.1532616103,0.31594865683
NCI-H1563,ATR_4.IAP,-17.27948,-4.36263976912,-12.9168402309,0.747524823136
NCI-H1299,ALK.EGFR_2,18.30909,32.3172105173,-14.0081205173,-0.7650910295
BT-549,AKT.FGFR,37.32471,-8.43474187134,45.7594518713,1.22598278383
UM-UC-3,ATR_4.MTOR_1,-20.82109,-9.46735653899,-11.353733461,0.545299667837
T47D,MAP2K_1.PIK3C,28.28921,20.2028535222,8.0863564778,0.2858459631
BT-20,AKT.ALK_IGFR,45.51825,29.4129753749,16.1052746251,0.353820162794
MDA-MB-468,BCL2_BCL2L1.FGFR,28.8835,-7.07093293991,35.9544329399,1.24480872955
BT-549,MTOR_1.SLC16A4,-13.05606,0.90907101246,-13.9651310125,1.06962828085
M14,BCL2_BCL2L1.FASN,-25.09048,12.0006712287,-37.0911512287,1.47829580099
MCF7,FGFR.MTOR_3,10.58274,3.29217647215,7.29056352785,0.688910766763
MDA-MB-468,MAP2K_1.PIK3C,52.91752,45.7709363945,7.1465836055,0.135051370614
MDA-MB-415,AKT_1.ESR1_1,49.00117,7.2388003685,41.7623696315,0.852272907596
A549,BRAF_M.MAP2K_1,-26.34301,20.24743423,-46.59044423,1.76860746855
SW837,BCL2.MAP2K_1,16.71756,19.0114847222,-2.2939247222,-0.137216479091
HCC1143,MTOR_1.PIK3CA_4,15.59288,-0.520164389785,16.1130443898,1.03335909657
DU-4475,PIK3C.PIP5K1,-50.31269,-1.85726790058,-48.4554220994,0.963085497902
MDA-MB-436,PIK3CB_PIK3CD.PIP5K1,-8.865079,-7.20044359742,-1.66463540258,0.1877744578
NCI-H1793,Doxorubicin.IAP,38.59413,35.3715854634,3.2225445366,0.0834983075561
NCI-H2085,CSNK2A1_2.TNFSF10,6.329147,7.80061187942,-1.47146487942,-0.232490235954
RKO,IGFR_4.MAP2K_1,23.57056,26.1770500511,-2.6064900511,-0.1105824406
HCC38,ATR_4.MAP2K_1,70.78618,5.3677637644,65.4184162356,0.924169325645
HCC1419,BCL2L1.IAP,62.42558,29.7378904912,32.6876895088,0.523626524716
HCC38,FASN.MAP2K_1,7.464531,7.10584397886,0.35868702114,0.0480521845431
HCC1395,FASN.MAP2K_1,28.34448,7.09381548153,21.2506645185,0.74972850158
CAMA-1,MTOR_1.TNKS_PARP6,0.3666923,10.2966330663,-9.9299407663,-27.0797635137
NCI-H522,CSNK2A1_2.TNFSF10,34.45437,11.7511785345,22.7031914655,0.658935033945
HT-29,IAP.PIK3C,2.621549,14.8386104362,-12.2170614362,-4.66024531153
MDA-MB-436,AKT_1.ESR1,-10.63758,-1.78063826767,-8.85694173233,0.832608707275
A549,AKT.CSNK2A1_2,21.83977,9.57804105484,12.2617289452,0.561440388116
NCI-H1703,BCL2.Topotecan,-5.256979,-2.91134239509,-2.34563660491,0.446194783146
COLO-205,IAP.Oxaliplatin,28.54097,3.85963795365,24.6813320464,0.86476850809
MCF7,FGFR.Proteasome_2,4.365294,6.02139846047,-1.65610446047,-0.379379821948
MCF7,AKT_1.ESR1_1,127.2922,23.5118010353,103.780398965,0.815292680657
DMS-114,CSNK2A1_2.Gemcitabine,-50.52303,-7.47665525442,-43.0463747456,0.852014907767
HCC1806,BCL2_BCL2L1.FASN,8.153521,-4.71639447472,12.8699154747,1.57844880448
HCC70,AKT_1.PIK3C_2,10.23263,17.3690393144,-7.1364093144,-0.697416921593
SW948,JAK.MTOR,-31.07631,-21.5583517193,-9.5179582807,0.306276976922
UM-UC-3,BCL2_BCL2L1.PIM1,39.24142,21.711864002,17.529555998,0.446710542024
CAL-148,FASN.MTOR_1,-8.579723,-1.74766214397,-6.83206085603,0.796303197205
NCI-H226,IAP.PIK3CA_3,24.7168,23.8577895904,0.8590104096,0.0347541109529
HCC1937,PIK3CB_PIK3CD.SLC16A4,15.20795,8.61289738562,6.59505261438,0.433658225756
HCC1187,MAP2K_1.PIK3C,46.84535,23.7604770205,23.0848729795,0.492788995695
MDA-MB-468,AKT.TNKS_PARP6,6.330129,18.9864223122,-12.6562933122,-1.99937367978
CAL-51,AKT.AKT_1,-14.69828,6.57337616499,-21.271656165,1.44722077447
MDA-MB-436,AKT_1.ESR1_1,-131.3238,-5.01214561899,-126.311654381,0.961833684229
DMS-114,CSNK2A1_2.TNFSF10,-34.81202,-16.2709471274,-18.5410728726,0.532605487202
Hs-578-T,ESR1.MAP2K_1,-24.04518,-3.61365709283,-20.4315229072,0.849713868109
A549,BCL2.CarboTaxol,21.7906,39.8047939457,-18.0141939457,-0.826695636912
Calu-6,PIM1.TOP2_2,47.29654,18.548023467,28.748516533,0.607835510441
NCI-H2291,Doxorubicin.TOP2,39.05313,24.2563782559,14.7967517441,0.378887729206
HCC70,MTOR_1.TNKS_PARP6,15.86715,6.98400787427,8.88314212573,0.559844844583
SW780,ERBB.Gemcitabine,-3.95483,-31.8977329685,27.9429029685,-7.06551304822
BT-20,AKT_1.BCL2_2,25.53357,9.47376440989,16.0598055901,0.628968279411
HT-1376,EG5.PIK3CB_PIK3CD,33.1994,-2.77118925051,35.9705892505,1.08347106425
NCI-H226,ALK.PIK3C,34.84727,34.7174914043,0.1297785957,0.00372421127107
MDA-MB-453,FGFR.MTOR_1,11.81025,15.995048176,-4.184798176,-0.354336121251
BT-20,ERBB.FGFR,-1.81518,25.1461333499,-26.9613133499,14.85324505
CAMA-1,MAP2K_1.SLC16A4,-22.20093,6.42860745029,-28.6295374503,1.28956478176
T-24,HDAC_4.PARP1,-16.14572,-9.3489607085,-6.7967592915,0.420963530366
HT-1376,ERBB.FGFR,2.598166,16.100293759,-13.502127759,-5.19679179814
BFTC-905,AKT.HDAC_4,2.133099,5.57042413641,-3.43732513641,-1.61142316246
NCI-H358,PIM1.TOP2_2,32.70716,24.5688234619,8.1383365381,0.248824310582
HT-1376,AKT.HDAC_4,-12.20187,17.6172549438,-29.8191249438,2.44381598425
NCI-H747,MAP2K_1.TKI,26.29952,33.7497684634,-7.4502484634,-0.283284579468
MDA-MB-453,BCL2_BCL2L1.MAP2K_1,-20.59789,9.8387340553,-30.4366240553,1.47765737439
HCC1187,ESR1_1.MTOR_1,2.056431,5.51963524748,-3.46320424748,-1.68408482827
Hs-578-T,MTOR_1.PIK3C,12.61012,2.9594526146,9.6506673854,0.765311304365
MDA-MB-468,ERBB.MTOR_1,45.40276,60.5508297071,-15.1480697071,-0.333637640247
MDA-MB-157,Chloroquine.PIK3C,-24.85075,15.9678810837,-40.8186310837,1.64255127446
CAL-120,ADAM17.PIK3C,-27.5289,11.7880477639,-39.3169477639,1.42820627645
HCC70,AKT.BCL2L1,2.542528,6.69964431967,-4.15711631967,-1.63503266028
MFM-223,FASN.MAP2K_1,3.968367,8.07696402141,-4.10859702141,-1.03533695886
BT-20,AKT_1.Chloroquine,21.74764,21.5325018606,0.2151381394,0.00989248209921
BT-549,AKT_SGK.MAP2K_1,28.68771,7.62728844092,21.0604215591,0.734126967927
VCaP,AKT.ERBB,5.142114,-2.35483891177,7.49695291177,1.45795151795
HCC1187,ADAM17.MTOR_1,-5.601741,2.19667307699,-7.79841407699,1.39214113558
RKO,IGFR_3.TKI,-19.0843,49.4764950027,-68.5607950027,3.59252343564
NCI-H747,IAP.PIK3C,40.83189,37.0542500172,3.7776399828,0.0925169024211
NCI-H226,Doxorubicin.TOP2,25.39046,34.5454332128,-9.1549732128,-0.360567441976
HCC38,AKT.ERBB,11.16846,10.345713735,0.822746265,0.0736669393094
BT-549,ATR_4.MAP2K_1,-23.596,2.86576690851,-26.4617669085,1.12145138619
SW48,MAP2K_1.PIK3C,46.57632,34.4026323691,12.1736876309,0.261370748717
NCI-H23,ALK_2.MTOR_1,57.50511,12.7407443469,44.7643656531,0.77844152725
HCC1143,ERBB.FGFR,25.63454,10.7501930453,14.8843469547,0.580636397404
MDA-MB-157,MAP2K_1.PIP5K1,-7.861925,15.3167020377,-23.1786270377,2.94821268808
SW837,BRAF_M.MAP2K_1,29.66748,13.8208024139,15.8466775861,0.53414302752
DMS-114,ALK_2.MTOR_1,60.93739,14.258921542,46.678468458,0.766007018975
NCI-H747,IAP.PARP1,20.63351,33.4408051693,-12.8072951693,-0.620703659692
SW837,MAP2K_1.TKI,51.43114,26.7945647772,24.6365752228,0.479020593804
DU-4475,BCL2_BCL2L1.FGFR,-1.522478,-24.6192226186,23.0967446186,-15.170494824
CAMA-1,BRAF_M2.MAP2K_1,15.82581,27.3496821121,-11.5238721121,-0.728169497302
Hs-578-T,AKT.ATR_4,-33.64423,-12.7362070087,-20.9080229913,0.621444538671
CAL-51,AKT.PIP5K1,5.149844,-0.00106061674227,5.15090461674,1.00020595124
HCC1428,MTOR_1.PIK3CA_4,12.03653,-5.98770786097,18.024237861,1.49746129997
NCI-H522,CSNK2A1_2.Gemcitabine,-11.43911,9.488319408,-20.927429408,1.82946307956
HCC1937,PIK3C.PIP5K1,0.8612791,13.7140105348,-12.8527314348,-14.9228414283
HCC1937,ADAM17.FGFR,13.61246,-6.74798060041,20.3604406004,1.49572087634
CAL-148,FGFR.MTOR_1,3.410365,1.68200523321,1.72835976679,0.506796124987
T-24,Cisplatin.PIK3C,-1.497248,1.72317465774,-3.22042265774,2.15089461314
HCC1143,MTOR_1.SLC16A4,-10.00178,-1.37977844562,-8.62200155438,0.862046711123
HCC38,PIK3CB_PIK3CD.SLC16A4,-1.133418,1.74478033037,-2.87819833037,2.53939705419
CAL-51,BCL2_BCL2L1.PIM1,14.90566,25.6677694907,-10.7621094907,-0.722014958794
MDA-MB-157,BCL2_BCL2L1.SLC16A4,41.782,13.0327433833,28.7492566167,0.688077560114
J82,AKT.Cisplatin,3.02897,12.1151631046,-9.0861931046,-2.9997633204
MDA-MB-231,EGFR.FGFR,-8.43381,-3.30963378473,-5.12417621527,0.607575486674
CAMA-1,PIK3C.PIP5K1,-10.80256,8.83486249355,-19.6374224935,1.81784896298
CAMA-1,FGFR.SLC16A4,-7.385175,-6.97072604894,-0.41444895106,0.0561190426848
NCI-H358,BCL2L1.Vinorelbine,60.42145,30.8983789215,29.5230710785,0.488619043047
NCI-H2291,BCL2_2.Vinorelbine,2.004264,5.73065717608,-3.72639317608,-1.85923270392
CAL-148,ESR1.FGFR,-103.2407,-5.17559586669,-98.0651041333,0.949868648056
CAMA-1,BCL2_BCL2L1.FGFR,-24.96139,-16.4205646122,-8.5408253878,0.342161449655
Calu-3,ADAM17.PIK3C,3.305902,-12.0543516029,15.3602536029,4.6463124445
TCCSUP,ATR_4.IAP,32.46173,8.23906680201,24.222663198,0.746191382837
NCI-H1793,BCL2.CarboTaxol,34.05646,48.4232605927,-14.3668005927,-0.421852435418
HCC70,ERBB.MTOR_1,29.53267,-0.0672206372031,29.5998906372,1.00227614493
SW48,IGFR_4.MAP2K_1,35.71134,28.2366398525,7.4747001475,0.209308867925
MDA-MB-453,AKT.ERBB,39.78023,11.6128990995,28.1673309005,0.708073605922
HCT-116,BCL2.IGFR_4,-322.917,11.4831781377,-334.400178138,1.03556077301
NCI-H747,IAP.JAK,5.876439,33.8297808675,-27.9533418675,-4.75685051227
DU-4475,ERBB.PIK3CA_4,-33.75685,-15.8551758989,-17.9016741011,0.530312339602
Calu-3,CSNK2A1_2.Gemcitabine,-27.84904,-23.8941672503,-3.9548727497,0.142011098038
HCC1187,MTOR_1.TNKS_PARP6,5.883256,8.67389008267,-2.79063408267,-0.474334974149
HCC1395,BCL2L1.PIK3C,-35.29034,9.95591906602,-45.246259066,1.2821145692
HCC70,ATR_4.MTOR_1,-33.24525,-10.4625986095,-22.7826513905,0.685290421654
HCC1187,BCL2L1.PIK3C,42.93897,14.5112764607,28.4276935393,0.662048799477
MDA-MB-157,AKT.ERBB,50.51452,28.2098614445,22.3046585555,0.441549450643
NCI-H2170,BRAF_M2.MAP2K_1,30.5355,20.8033021712,9.7321978288,0.318717487148
MDA-MB-436,ADAM17.FGFR,-18.15411,-6.13420181695,-12.019908183,0.662103963403
647-V,Cisplatin.FGFR,1.529579,-5.8414053135,7.3709843135,4.81896280839
HCC70,AKT_1.Chloroquine,-3.970954,4.15119662468,-8.12215062468,2.04539025753
MDA-MB-157,AKT_1.Chloroquine,-8.991378,21.341104027,-30.332482027,3.37350760106
KU-19-19,ERBB.MAP2K_1,-42.09745,-64.1997190903,22.1022690903,-0.52502631609
UM-UC-3,HSP90.PARP1,35.66215,12.5613421573,23.1008078427,0.64776823166
NCI-H1563,CSNK2A1_2.PIK3CA_3,6.83887,3.57590850137,3.26296149863,0.477119977223
Calu-6,Carboplatin.CSNK2A1_2,-3.080912,21.0739805461,-24.1548925461,7.84017607322
CAL-120,BCL2_BCL2L1.SLC16A4,24.89924,5.39251352112,19.5067264789,0.78342658165
NCI-H3122,IAP.Vinorelbine,20.19474,8.9502453215,11.2444946785,0.556803141734
J82,ATR_4.IAP,-5.438657,-11.7648749443,6.3262179443,-1.16319487408
TCCSUP,Cisplatin.FGFR,12.23501,47.3506563389,-35.1156463389,-2.87009543424
HCC1419,BCL2_BCL2L1_BCL2L2.FGFR,29.69523,-15.5452313889,45.2404613889,1.52349254035
HT-1197,PIK3C.TNFSF10,-7.765347,9.9038142353,-17.6691612353,2.27538592098
HCC1428,AKT.PIK3CA_4,-6.982336,-6.673366772,-0.308969228,0.0442501231679
HCC70,ADAM17.BCL2_BCL2L1,-12.64301,-5.8085691952,-6.8344408048,0.540570703084
MDA-MB-453,FGFR.SLC16A4,-51.41712,5.79333255099,-57.210452551,1.11267322151
Hs-578-T,BCL2_BCL2L1.SLC16A4,2.761414,-8.43680142819,11.1982154282,4.05524685114
HCC1419,ESR1_3.MTOR_1,13.10612,10.8360600719,2.2700599281,0.173206099753
HCC1187,MAP2K_3.PIK3C,50.61146,26.9047284981,23.7067315019,0.468406394558
